ROW_ID,FOI_TEXT,PRIMARY_LABEL
2073426,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS NOT FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2608548,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
2749971,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS THE TRANSMITTER AND APP WERE UNABLE TO ESTABLISH A CONNECTION. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1047232,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1443112,(B)(4). EVENT PROBLEM AND EVALUATION CODES: PATIENT WAS UNABLE TO IDENTIFY DEVICE ISSUE THEREFORE A MORE SPECIFIC CODE COULD NOT BE SELECTED.,Stakeholder Unassigned
731710,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
2922020,"IT WAS REPORTED THAT THERE WAS AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) READING AND THE BLOOD GLUCOSE (BG) METER READING. REPORTEDLY, THE CGM BG READING WAS 47 MG/DL, AND THE METER BG READING WAS 107 MG/DL. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT SENSOR WAS SENT TO THE CUSTOMER.",Quality Engineering
731879,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1447426,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Stakeholder Unassigned
1061789,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
358834,"IT WAS REPORTED THAT AN UNEXPECTED CGM APP SHUT-OFF OCCURRED. IT WAS INDICATED THAT THE OPERATING SYSTEM FOR THE SMART DEVICE WAS NOT A SUPPORTED SYSTEM, WHICH IS MISUSE OF THE DEVICE. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
217970,"THE COMPLAINT STATES THAT A PAIR NEW TRANSMITTER ALERT OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TESTING WAS PERFORMED AND PASSED. A REVIEW OF THE DOWNLOADED SHARE LOG WAS PERFORMED, AND A PAIR NEW TRANSMITTER ALERT WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A FAILED TRANSMITTER ERROR. THE REPORTED EVENT OF A PAIR NEW TRANSMITTER ALERT IS REPORTABLE BASED ON THE FINDING OF A FAILED TRANSMITTER ERROR. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
2126067,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
47527,IT WAS REPORTED THAT EARLY SENSOR EXPIRATION OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE RESTART DETECTION. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2117712,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Stakeholder Unassigned
2891793,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2011176,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. DATA WAS PROVIDED FOR INVESTIGATION. PER (B)(4), CASES WHERE THE SENSOR SESSION LINE IS MISSING IN SHARE SUPPORT TOOL AND SHARE SUPPORT SERVICE, COMPLAINTS WILL BE CLOSED SINCE A DATA INVESTIGATION CANNOT BE COMPLETED AS DATA AMBIGUITY CANNOT BE RESOLVED FURTHER. CONFIRMATION OF THE ALLEGATION CANNOT BE DETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
685368,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. TRANSMITTER VOLTAGE TEST: FAIL (0 VDC). TRANSMITTER VOLTAGE TEST: FAIL (0 VDC). A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS NOT FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1938850,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2931104,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
2794171,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2448831,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
182079,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
1572245,IT WAS REPORTED THAT AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) AND THE BLOOD GLUCOSE (BG) METER OCCURRED. THE SENSOR WAS INSERTED INTO THE ABDOMEN ON (B)(6) 2020. NO DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. THE REPORTED GLUCOSE VALUES FALL WITHIN THE D ZONE OF THE PARKES ERROR GRID. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3144678,IT WAS REPORTED THAT A SENSOR EXPIRATION ALERT OCCURRED PREMATURELY. THERE WAS NO REPORTED ADVERSE IMPACT. THE SENSOR WAS REPLACED TO RESOLVE THE ISSUE.,Stakeholder Unassigned
2993176,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
909155,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
2227586,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3007389,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1698653,HOLD FOR AW 1/21/21IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
72107,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TESTING WAS PERFORMED AND PASSED. A (B)(4) PAIRING TEST WAS PERFORMED AND PASSED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND TRANSMITTER FAILED ERROR WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2213792,"IT WAS REPORTED THAT AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) AND THE BLOOD GLUCOSE (BG) METER OCCURRED. THE SENSOR WAS INSERTED INTO THE UPPER BUTTOCKS, WHICH IS OFF-LABEL USAGE OF THE DEVICE, ON (B)(6) 2020. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED VIA DATA. THE REPORTED GLUCOSE VALUES FALL WITHIN THE D ZONE OF THE PARKES ERROR GRID. HOWEVER, THE DATA INVESTIGATION FOUND A DIFFERENCE IN VALUES THAT FALLS WITHIN THE B ZONE OF THE PARKES ERROR GRID. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
2592550,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
2956406,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS NOT FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2449873,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
8771,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RETURNED.",Management
3141276,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
1715651,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2844245,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Stakeholder Unassigned
243394,IT WAS REPORTED THAT EARLY SENSOR EXPIRATION OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
593751,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RECEIVED.",Management
565831,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS NOT FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1019917,"IT WAS REPORTED THAT A SKIN REACTION OCCURRED. DATE OF ISSUE IS AN APPROXIMATION. THE SENSOR WAS INSERTED INTO THE ABDOMEN ON (B)(6) 2020. ON (B)(6) 2020, THE PATIENT STATED THAT SHE APPEARED TO BE ALLERGIC TO THE ADHESIVE ¿TAPES¿ WITH REDNESS, ITCHING, AND OPEN SORES WHICH WERE LEAKING FLUID. SHE WENT TO HER PHYSICIAN AND WAS ADVISED TO USE MOMETASONE STEROID CREAM. AT THE TIME OF THE REPORT THE SKIN REACTION WAS HEALING BUT STILL PRESENT. NO ADDITIONAL PATIENT OR EVENT INFORMATION IS AVAILABLE.",Stakeholder Unassigned
2820768,IT WAS REPORTED THAT A LOSS OF CONNECTION OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1614015,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
2792279,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3157782,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RECEIVED AND EVALUATION IS PERFORMED.",Management
1622518,"IT WAS REPORTED THAT AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) AND THE BLOOD GLUCOSE (BG) METER OCCURRED. THE SENSOR WAS INSERTED INTO THE ARM, WHICH IS OFF-LABEL USAGE OF THE DEVICE, ON (B)(6) 2021. DATA WAS EVALUATED AND THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED VIA DATA. THE REPORTED GLUCOSE VALUES FALL WITHIN THE D ZONE OF THE PARKES ERROR GRID. THE DATA INVESTIGATION DID NOT FIND BLOOD GLUCOSE CALIBRATION VALUES TO COMPARE TO CGM VALUES DURING THE REPORTED SENSOR SESSION OR THE CALIBRATIONS DURING THE REPORTED SENSOR SESSION WERE IN ACCURATE RANGE PER DEVICE SPECIFICATIONS. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
3829896,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2838818,IT WAS REPORTED THAT INTERMITTENT LOSS OF CONNECTION ISSUES OCCURRED BETWEEN THE TRANSMITTER AND THE PUMP. A ROOT CAUSE COULD NOT BE DETERMINED. TRANSMITTER WAS REPLACED TO RESOLVE THE ISSUE. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE.,Stakeholder Unassigned
258001,IT WAS REPORTED THAT AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) AND THE BLOOD GLUCOSE (BG) METER OCCURRED. THE SENSOR WAS INSERTED INTO THE UPPER BUTTOCKS ON (B)(6) 2020. DATA WAS EVALUATED AND THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED VIA DATA. THE REPORTED GLUCOSE VALUES FALL WITHIN THE D ZONE OF THE PARKES ERROR GRID. THE DATA INVESTIGATION DID NOT FIND BLOOD GLUCOSE CALIBRATION VALUES TO COMPARE TO CGM VALUES DURING THE REPORTED SENSOR SESSION OR THE CALIBRATIONS DURING THE REPORTED SENSOR SESSION WERE IN ACCURATE RANGE PER DEVICE SPECIFICATIONS. NO INJURY OR.,Stakeholder Unassigned
3240799,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
2734041,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
1077395,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1269998,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
926589,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
301624,IT WAS REPORTED THAT INTERMITTENT VIBRATION OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
666923,"IT WAS REPORTED THAT THE CUSTOMER RECEIVED AN INVALID TRANSMITTER ID ALERT. DESPITE MULTIPLE ATTEMPTS, A SENSOR SESSION WAS UNABLE TO BE STARTED. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.",Stakeholder Unassigned
395791,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
243837,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3058901,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
2185614,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. IT WAS DETERMINED THAT LOSS OF CONNECTION WAS RELATED TO THE MOBILE APPLICATION. IT WAS INDICATED THAT THE OPERATING SYSTEM FOR THE SMART DEVICE WAS NOT A SUPPORTED SYSTEM, WHICH IS OFF-LABEL USAGE OF THE DEVICE. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
648957,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2920531,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Management
1739043,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
3270277,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1630638,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
771082,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
14324,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Stakeholder Unassigned
1589046,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
3619623,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL/EXTERIOR VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE CHECK WAS PERFORMED AND PASSED. PAIRING TEST/DOWNLOAD WAS PERFORMED AND FAILED. A REVIEW OF THE SHARE LOG WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS A DEFECTIVE TRANSMITTER. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Management
2706738,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Management
2431633,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
